,album_type,total_tracks,href,id,images,name,release_date,release_date_precision,type,uri,artists,album_group,external_urls.spotify,Album_ID,Producer,Producer_ID
9,album,10,https://api.spotify.com/v1/albums/1guOKfow7HxLyERfE6Wugm,1guOKfow7HxLyERfE6Wugm,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2736b37e2410f92ffac1a67d59b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e026b37e2410f92ffac1a67d59b', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048516b37e2410f92ffac1a67d59b', 'height': 64, 'width': 64}]",Love Songs By Tulsi Kumar - Valentine's Special,2019-02-12,day,album,spotify:album:1guOKfow7HxLyERfE6Wugm,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0T1CMVkqffHlqEk4BcAph1'}, 'href': 'https://api.spotify.com/v1/artists/0T1CMVkqffHlqEk4BcAph1', 'id': '0T1CMVkqffHlqEk4BcAph1', 'name': 'Tulsi Kumar', 'type': 'artist', 'uri': 'spotify:artist:0T1CMVkqffHlqEk4BcAph1'}]",appears_on,https://open.spotify.com/album/1guOKfow7HxLyERfE6Wugm,1guOKfow7HxLyERfE6Wugm,Tulsi Kumar,0T1CMVkqffHlqEk4BcAph1
10,compilation,7,https://api.spotify.com/v1/albums/0LdSMAyxoUoDaJDZEF9Y3n,0LdSMAyxoUoDaJDZEF9Y3n,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ff95beacf09a091617bac9eb', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ff95beacf09a091617bac9eb', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ff95beacf09a091617bac9eb', 'height': 64, 'width': 64}]",Wajah Tum Ho,2016-11-05,day,album,spotify:album:0LdSMAyxoUoDaJDZEF9Y3n,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/0LdSMAyxoUoDaJDZEF9Y3n,0LdSMAyxoUoDaJDZEF9Y3n,Various Artists,0LyfQWJT6nXafLPZqxe9Of
11,album,11,https://api.spotify.com/v1/albums/2dCkNnMxaOrBKi4TcY53IO,2dCkNnMxaOrBKi4TcY53IO,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c70accb69730972581fb5911', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c70accb69730972581fb5911', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c70accb69730972581fb5911', 'height': 64, 'width': 64}]",Players,2011-11-29,day,album,spotify:album:2dCkNnMxaOrBKi4TcY53IO,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",appears_on,https://open.spotify.com/album/2dCkNnMxaOrBKi4TcY53IO,2dCkNnMxaOrBKi4TcY53IO,Pritam,1wRPtKGflJrBx9BmLsSwlU
12,album,7,https://api.spotify.com/v1/albums/1rf466aryVkE4r7IEfDxY0,1rf466aryVkE4r7IEfDxY0,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27383a2c4709a6620b0ff49abef', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0283a2c4709a6620b0ff49abef', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485183a2c4709a6620b0ff49abef', 'height': 64, 'width': 64}]",Chandu Champion,2024-06-15,day,album,spotify:album:1rf466aryVkE4r7IEfDxY0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",appears_on,https://open.spotify.com/album/1rf466aryVkE4r7IEfDxY0,1rf466aryVkE4r7IEfDxY0,Pritam,1wRPtKGflJrBx9BmLsSwlU
13,compilation,7,https://api.spotify.com/v1/albums/2uvC1LN9oPAYRrXC4FOxQJ,2uvC1LN9oPAYRrXC4FOxQJ,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f07f0455c6cc38f14105acfb', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f07f0455c6cc38f14105acfb', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f07f0455c6cc38f14105acfb', 'height': 64, 'width': 64}]",Karwaan,2018-07-13,day,album,spotify:album:2uvC1LN9oPAYRrXC4FOxQJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/2uvC1LN9oPAYRrXC4FOxQJ,2uvC1LN9oPAYRrXC4FOxQJ,Various Artists,0LyfQWJT6nXafLPZqxe9Of
14,compilation,16,https://api.spotify.com/v1/albums/5sMovvp4SR99laIsnzfwJE,5sMovvp4SR99laIsnzfwJE,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731bea41b64855e2efd68d5fcb', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021bea41b64855e2efd68d5fcb', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511bea41b64855e2efd68d5fcb', 'height': 64, 'width': 64}]",A.R. Rahman All Time Favourites,2022-06-16,day,album,spotify:album:5sMovvp4SR99laIsnzfwJE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/5sMovvp4SR99laIsnzfwJE,5sMovvp4SR99laIsnzfwJE,Various Artists,0LyfQWJT6nXafLPZqxe9Of
15,compilation,8,https://api.spotify.com/v1/albums/74EABg5mykh8JE0oUU61oP,74EABg5mykh8JE0oUU61oP,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2739554399c29197aca6e934f4c', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e029554399c29197aca6e934f4c', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048519554399c29197aca6e934f4c', 'height': 64, 'width': 64}]",Satyaprem Ki Katha,2023-07-01,day,album,spotify:album:74EABg5mykh8JE0oUU61oP,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/74EABg5mykh8JE0oUU61oP,74EABg5mykh8JE0oUU61oP,Various Artists,0LyfQWJT6nXafLPZqxe9Of
16,compilation,1,https://api.spotify.com/v1/albums/1MtzgmEaLmtch8FpDzuWie,1MtzgmEaLmtch8FpDzuWie,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273abd746fd7b6198a300d73287', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02abd746fd7b6198a300d73287', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851abd746fd7b6198a300d73287', 'height': 64, 'width': 64}]","Tenu Sang Rakhna (From ""Jigra"")",2024-10-03,day,album,spotify:album:1MtzgmEaLmtch8FpDzuWie,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/1MtzgmEaLmtch8FpDzuWie,1MtzgmEaLmtch8FpDzuWie,Various Artists,0LyfQWJT6nXafLPZqxe9Of
17,single,5,https://api.spotify.com/v1/albums/2kQPOHJHwDm3TGytBK2hU1,2kQPOHJHwDm3TGytBK2hU1,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ad6a2ff03cd27ae95354c34d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ad6a2ff03cd27ae95354c34d', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ad6a2ff03cd27ae95354c34d', 'height': 64, 'width': 64}]",Shaandaar (Original Motion Picture Soundtrack),2015-10-22,day,album,spotify:album:2kQPOHJHwDm3TGytBK2hU1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7HCqGPJcQTyGJ2yqntbuyr'}, 'href': 'https://api.spotify.com/v1/artists/7HCqGPJcQTyGJ2yqntbuyr', 'id': '7HCqGPJcQTyGJ2yqntbuyr', 'name': 'Amit Trivedi', 'type': 'artist', 'uri': 'spotify:artist:7HCqGPJcQTyGJ2yqntbuyr'}]",appears_on,https://open.spotify.com/album/2kQPOHJHwDm3TGytBK2hU1,2kQPOHJHwDm3TGytBK2hU1,Amit Trivedi,7HCqGPJcQTyGJ2yqntbuyr
18,album,8,https://api.spotify.com/v1/albums/0LTFnTkY9QcF95u7YMZJgg,0LTFnTkY9QcF95u7YMZJgg,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2736cc72919fe8f2b2e42159497', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e026cc72919fe8f2b2e42159497', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048516cc72919fe8f2b2e42159497', 'height': 64, 'width': 64}]",Borbaad (Original Motion Picture Soundtrack),2014-07-12,day,album,spotify:album:0LTFnTkY9QcF95u7YMZJgg,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/45VYunCXv06LtI5gccgr7d'}, 'href': 'https://api.spotify.com/v1/artists/45VYunCXv06LtI5gccgr7d', 'id': '45VYunCXv06LtI5gccgr7d', 'name': 'Binit Ranjan Maitra', 'type': 'artist', 'uri': 'spotify:artist:45VYunCXv06LtI5gccgr7d'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1mC7fLGJRNXen2Umv4a6z5'}, 'href': 'https://api.spotify.com/v1/artists/1mC7fLGJRNXen2Umv4a6z5', 'id': '1mC7fLGJRNXen2Umv4a6z5', 'name': 'Binit Ranjan Moitra', 'type': 'artist', 'uri': 'spotify:artist:1mC7fLGJRNXen2Umv4a6z5'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1JE6HNFhYkqW9OG9dpH1R9'}, 'href': 'https://api.spotify.com/v1/artists/1JE6HNFhYkqW9OG9dpH1R9', 'id': '1JE6HNFhYkqW9OG9dpH1R9', 'name': 'Arindom', 'type': 'artist', 'uri': 'spotify:artist:1JE6HNFhYkqW9OG9dpH1R9'}]",appears_on,https://open.spotify.com/album/0LTFnTkY9QcF95u7YMZJgg,0LTFnTkY9QcF95u7YMZJgg,Binit Ranjan Maitra,45VYunCXv06LtI5gccgr7d
19,album,17,https://api.spotify.com/v1/albums/6py7cQparrUL5BPvBmBwOm,6py7cQparrUL5BPvBmBwOm,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2732399ea89cf12d2ad388bfe30', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e022399ea89cf12d2ad388bfe30', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048512399ea89cf12d2ad388bfe30', 'height': 64, 'width': 64}]",Katyar Kaljat Ghusli (Original Motion Picture Soundtrack),2015-07-09,day,album,spotify:album:6py7cQparrUL5BPvBmBwOm,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ'}, 'href': 'https://api.spotify.com/v1/artists/0L5GV6LN8SWWUWIdBbTLTZ', 'id': '0L5GV6LN8SWWUWIdBbTLTZ', 'name': 'Shankar-Ehsaan-Loy', 'type': 'artist', 'uri': 'spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1EVeVnal9cVmVEFFBSzTWW'}, 'href': 'https://api.spotify.com/v1/artists/1EVeVnal9cVmVEFFBSzTWW', 'id': '1EVeVnal9cVmVEFFBSzTWW', 'name': 'Jitendra Abhisheki', 'type': 'artist', 'uri': 'spotify:artist:1EVeVnal9cVmVEFFBSzTWW'}]",appears_on,https://open.spotify.com/album/6py7cQparrUL5BPvBmBwOm,6py7cQparrUL5BPvBmBwOm,Shankar-Ehsaan-Loy,0L5GV6LN8SWWUWIdBbTLTZ
20,compilation,10,https://api.spotify.com/v1/albums/3gFdzTRV0jUP8da5miEWyU,3gFdzTRV0jUP8da5miEWyU,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e893a1ab747c93d2b7bdd250', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e893a1ab747c93d2b7bdd250', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e893a1ab747c93d2b7bdd250', 'height': 64, 'width': 64}]",Sarbjit,2016-04-29,day,album,spotify:album:3gFdzTRV0jUP8da5miEWyU,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/3gFdzTRV0jUP8da5miEWyU,3gFdzTRV0jUP8da5miEWyU,Various Artists,0LyfQWJT6nXafLPZqxe9Of
21,single,5,https://api.spotify.com/v1/albums/2QTktaF2GGrGu8Qu3ZyIms,2QTktaF2GGrGu8Qu3ZyIms,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e005c1f068091493afd80816', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e005c1f068091493afd80816', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e005c1f068091493afd80816', 'height': 64, 'width': 64}]",Happy Bhag Jayegi (Original Motion Picture Soundtrack),2016-07-28,day,album,spotify:album:2QTktaF2GGrGu8Qu3ZyIms,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1bTROl5p3rGTpvKeWnGgrw'}, 'href': 'https://api.spotify.com/v1/artists/1bTROl5p3rGTpvKeWnGgrw', 'id': '1bTROl5p3rGTpvKeWnGgrw', 'name': 'Sohail Sen', 'type': 'artist', 'uri': 'spotify:artist:1bTROl5p3rGTpvKeWnGgrw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7h2iyGbQUPE8V8tATDSOAM'}, 'href': 'https://api.spotify.com/v1/artists/7h2iyGbQUPE8V8tATDSOAM', 'id': '7h2iyGbQUPE8V8tATDSOAM', 'name': 'Mudassar Aziz', 'type': 'artist', 'uri': 'spotify:artist:7h2iyGbQUPE8V8tATDSOAM'}]",appears_on,https://open.spotify.com/album/2QTktaF2GGrGu8Qu3ZyIms,2QTktaF2GGrGu8Qu3ZyIms,Sohail Sen,1bTROl5p3rGTpvKeWnGgrw
22,single,1,https://api.spotify.com/v1/albums/7csWftLNoIiQtxeeJFvi6G,7csWftLNoIiQtxeeJFvi6G,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c50178f9b959ddc8fb951f81', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c50178f9b959ddc8fb951f81', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c50178f9b959ddc8fb951f81', 'height': 64, 'width': 64}]",Shayad X Samjhawan (Lofi Flip),2023-01-12,day,album,spotify:album:7csWftLNoIiQtxeeJFvi6G,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/7csWftLNoIiQtxeeJFvi6G,7csWftLNoIiQtxeeJFvi6G,Various Artists,0LyfQWJT6nXafLPZqxe9Of
23,single,1,https://api.spotify.com/v1/albums/0KRhpo1Kt3MpxOHxb4Yq8z,0KRhpo1Kt3MpxOHxb4Yq8z,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273db7eb83f082ca573eab99a5d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02db7eb83f082ca573eab99a5d', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851db7eb83f082ca573eab99a5d', 'height': 64, 'width': 64}]",Ilahi Lofi Mix,2022-04-19,day,album,spotify:album:0KRhpo1Kt3MpxOHxb4Yq8z,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/0KRhpo1Kt3MpxOHxb4Yq8z,0KRhpo1Kt3MpxOHxb4Yq8z,Various Artists,0LyfQWJT6nXafLPZqxe9Of
24,single,5,https://api.spotify.com/v1/albums/3Ho9myCfRqygtmG3a073Zx,3Ho9myCfRqygtmG3a073Zx,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e1bbc24e73fd5d42df35afda', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e1bbc24e73fd5d42df35afda', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e1bbc24e73fd5d42df35afda', 'height': 64, 'width': 64}]",Singham Returns,2014-08-05,day,album,spotify:album:3Ho9myCfRqygtmG3a073Zx,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/3Ho9myCfRqygtmG3a073Zx,3Ho9myCfRqygtmG3a073Zx,Various Artists,0LyfQWJT6nXafLPZqxe9Of
25,single,1,https://api.spotify.com/v1/albums/2fn24w6YyI9U4c8WxhdIJK,2fn24w6YyI9U4c8WxhdIJK,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c0bd6936c5565ece9d84d13b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c0bd6936c5565ece9d84d13b', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c0bd6936c5565ece9d84d13b', 'height': 64, 'width': 64}]",Pal (Lofi Flip),2022-05-13,day,album,spotify:album:2fn24w6YyI9U4c8WxhdIJK,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/2fn24w6YyI9U4c8WxhdIJK,2fn24w6YyI9U4c8WxhdIJK,Various Artists,0LyfQWJT6nXafLPZqxe9Of
26,single,5,https://api.spotify.com/v1/albums/5yl46ykkODW4AE8vZ2qQ0N,5yl46ykkODW4AE8vZ2qQ0N,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731e06f6a88ce95fc20bd556ba', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021e06f6a88ce95fc20bd556ba', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511e06f6a88ce95fc20bd556ba', 'height': 64, 'width': 64}]",A Gentleman,2017-08-17,day,album,spotify:album:5yl46ykkODW4AE8vZ2qQ0N,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mBydYMVBECdDmMfE2sEUO'}, 'href': 'https://api.spotify.com/v1/artists/1mBydYMVBECdDmMfE2sEUO', 'id': '1mBydYMVBECdDmMfE2sEUO', 'name': 'Sachin-Jigar', 'type': 'artist', 'uri': 'spotify:artist:1mBydYMVBECdDmMfE2sEUO'}]",appears_on,https://open.spotify.com/album/5yl46ykkODW4AE8vZ2qQ0N,5yl46ykkODW4AE8vZ2qQ0N,Sachin-Jigar,1mBydYMVBECdDmMfE2sEUO
27,single,6,https://api.spotify.com/v1/albums/5OLQiL6HaWJl734EqPjoY9,5OLQiL6HaWJl734EqPjoY9,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27376dc8d3922fc92d099bf55d2', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0276dc8d3922fc92d099bf55d2', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485176dc8d3922fc92d099bf55d2', 'height': 64, 'width': 64}]",Laal Singh Chaddha,2022-08-05,day,album,spotify:album:5OLQiL6HaWJl734EqPjoY9,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",appears_on,https://open.spotify.com/album/5OLQiL6HaWJl734EqPjoY9,5OLQiL6HaWJl734EqPjoY9,Pritam,1wRPtKGflJrBx9BmLsSwlU
28,single,1,https://api.spotify.com/v1/albums/2L3XNwkrdYWWi08k304lJM,2L3XNwkrdYWWi08k304lJM,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738e366049ef281f57f3b7f49d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028e366049ef281f57f3b7f49d', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518e366049ef281f57f3b7f49d', 'height': 64, 'width': 64}]","Shayad (Aaj Kal) [From ""Love Aaj Kal""]",2020-06-09,day,album,spotify:album:2L3XNwkrdYWWi08k304lJM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",appears_on,https://open.spotify.com/album/2L3XNwkrdYWWi08k304lJM,2L3XNwkrdYWWi08k304lJM,Pritam,1wRPtKGflJrBx9BmLsSwlU
29,compilation,7,https://api.spotify.com/v1/albums/1qvic7ic93zptwsWs2nvhU,1qvic7ic93zptwsWs2nvhU,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27334c0fa4f40062d2c73ccca30', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0234c0fa4f40062d2c73ccca30', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485134c0fa4f40062d2c73ccca30', 'height': 64, 'width': 64}]",Shubh Mangal Zyada Saavdhan,2020-02-24,day,album,spotify:album:1qvic7ic93zptwsWs2nvhU,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/1qvic7ic93zptwsWs2nvhU,1qvic7ic93zptwsWs2nvhU,Various Artists,0LyfQWJT6nXafLPZqxe9Of
30,single,1,https://api.spotify.com/v1/albums/5aRHg89MzEWwFxxcJP3o5Z,5aRHg89MzEWwFxxcJP3o5Z,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737dedb1e53ccd3e77a6fb4660', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027dedb1e53ccd3e77a6fb4660', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517dedb1e53ccd3e77a6fb4660', 'height': 64, 'width': 64}]",Love Mashup 2019,2019-06-18,day,album,spotify:album:5aRHg89MzEWwFxxcJP3o5Z,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/5aRHg89MzEWwFxxcJP3o5Z,5aRHg89MzEWwFxxcJP3o5Z,Various Artists,0LyfQWJT6nXafLPZqxe9Of
31,compilation,35,https://api.spotify.com/v1/albums/0YRqVOblfvrWrdpChOahYF,0YRqVOblfvrWrdpChOahYF,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b4d6ded405c29ef12f71055d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b4d6ded405c29ef12f71055d', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b4d6ded405c29ef12f71055d', 'height': 64, 'width': 64}]",Trending Bollywood (1 Min Mix),2023-07-17,day,album,spotify:album:0YRqVOblfvrWrdpChOahYF,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/0YRqVOblfvrWrdpChOahYF,0YRqVOblfvrWrdpChOahYF,Various Artists,0LyfQWJT6nXafLPZqxe9Of
